painting	paintingLabel	depictedLabels	depicteds	Genre
http://www.wikidata.org/entity/Q113348	The Dance of Death	woman@skeleton@king@man@pope@bishop@clergy@Death@sales representative@noble	http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q7881@http://www.wikidata.org/entity/Q12097@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q19546@http://www.wikidata.org/entity/Q29182@http://www.wikidata.org/entity/Q177826@http://www.wikidata.org/entity/Q161936@http://www.wikidata.org/entity/Q685433@http://www.wikidata.org/entity/Q16744001	Allegory
http://www.wikidata.org/entity/Q17334925	Allegory on the flourishing of the Dutch fishery after the Second Anglo-Dutch War (1665-67)	tree	http://www.wikidata.org/entity/Q10884	Allegory
http://www.wikidata.org/entity/Q17346861	Allegory of Free Love: A Gentleman, a Monk and a Beggar Speaking with two Fishermen who Have Caught a Woman in a Net	tree	http://www.wikidata.org/entity/Q10884	Allegory
http://www.wikidata.org/entity/Q17346890	The marriage trap: an allegory of marriage	tree	http://www.wikidata.org/entity/Q10884	Allegory
http://www.wikidata.org/entity/Q18748908	The Tulip Folly	sky@house@moustache@cloud@man@hat@tree@boot@stocking@windmill@running@soldier@overcoat@doublet@sword@field@shoulder belt@tulip@aerial perspective@ruff@flowerpot@tulip mania@military uniform@breeches	http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q3947@http://www.wikidata.org/entity/Q15179@http://www.wikidata.org/entity/Q8074@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q80151@http://www.wikidata.org/entity/Q10884@http://www.wikidata.org/entity/Q190868@http://www.wikidata.org/entity/Q193017@http://www.wikidata.org/entity/Q38720@http://www.wikidata.org/entity/Q105674@http://www.wikidata.org/entity/Q4991371@http://www.wikidata.org/entity/Q337481@http://www.wikidata.org/entity/Q445972@http://www.wikidata.org/entity/Q12791@http://www.wikidata.org/entity/Q188869@http://www.wikidata.org/entity/Q7502702@http://www.wikidata.org/entity/Q30345409@http://www.wikidata.org/entity/Q595942@http://www.wikidata.org/entity/Q653053@http://www.wikidata.org/entity/Q869381@http://www.wikidata.org/entity/Q219217@http://www.wikidata.org/entity/Q1196123@http://www.wikidata.org/entity/Q2302770	Allegory
http://www.wikidata.org/entity/Q3612418	An Allegory of Fortune	nudity@long hair@umbilicus@soap bubble@sandal@scarf@personification@cornucopia@lottery@Tyche@loincloth@barefoot@black hair@sitting@clothed male, naked female@male toplessness@brown hair@kneeling@urn@woman@armpit@Fortuna@rock@man@breast	http://www.wikidata.org/entity/Q10791@http://www.wikidata.org/entity/Q14130@http://www.wikidata.org/entity/Q43801@http://www.wikidata.org/entity/Q76190@http://www.wikidata.org/entity/Q131704@http://www.wikidata.org/entity/Q191022@http://www.wikidata.org/entity/Q207174@http://www.wikidata.org/entity/Q332682@http://www.wikidata.org/entity/Q189409@http://www.wikidata.org/entity/Q213440@http://www.wikidata.org/entity/Q1130359@http://www.wikidata.org/entity/Q808132@http://www.wikidata.org/entity/Q1922956@http://www.wikidata.org/entity/Q1144593@http://www.wikidata.org/entity/Q5135552@http://www.wikidata.org/entity/Q2724165@http://www.wikidata.org/entity/Q2367101@http://www.wikidata.org/entity/Q8866546@http://www.wikidata.org/entity/Q11083119@http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q499@http://www.wikidata.org/entity/Q4654@http://www.wikidata.org/entity/Q8063@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q9103	Allegory
http://www.wikidata.org/entity/Q17339842	Allegory of the Cooperage	cooper	http://www.wikidata.org/entity/Q38883	Allegory
http://www.wikidata.org/entity/Q3740793	Faith	woman@chalice@crucifix@sandal@throne@dress@sitting@faith	http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q210723@http://www.wikidata.org/entity/Q20460@http://www.wikidata.org/entity/Q131704@http://www.wikidata.org/entity/Q189233@http://www.wikidata.org/entity/Q200539@http://www.wikidata.org/entity/Q1144593@http://www.wikidata.org/entity/Q5410500	Allegory
http://www.wikidata.org/entity/Q17339475	Apotheosis of the Dutch East India Company (Allegory of the Amsterdam Chamber of Commerce of the VOC)	VOC-Kamer Amsterdam	http://www.wikidata.org/entity/Q4549041	Allegory
http://www.wikidata.org/entity/Q3802301	Allegory of Isabella d'Este's Coronation	poetry@bird@Cadmus@Apollo@arrow@bow@cuirass@Diana@broad-leaved tree@sailing ship@string instrument@lyre@courtyard@ox@animal husbandry@crown@watercourse@Anteros	http://www.wikidata.org/entity/Q482@http://www.wikidata.org/entity/Q5113@http://www.wikidata.org/entity/Q27613@http://www.wikidata.org/entity/Q37340@http://www.wikidata.org/entity/Q45922@http://www.wikidata.org/entity/Q46311@http://www.wikidata.org/entity/Q182731@http://www.wikidata.org/entity/Q132543@http://www.wikidata.org/entity/Q148993@http://www.wikidata.org/entity/Q170483@http://www.wikidata.org/entity/Q1798603@http://www.wikidata.org/entity/Q201129@http://www.wikidata.org/entity/Q309250@http://www.wikidata.org/entity/Q473194@http://www.wikidata.org/entity/Q80962@http://www.wikidata.org/entity/Q170984@http://www.wikidata.org/entity/Q355304@http://www.wikidata.org/entity/Q572133	Allegory
http://www.wikidata.org/entity/Q19391842	Semele	death@Jupiter@column@pain@Pan@throne@Semele	http://www.wikidata.org/entity/Q4@http://www.wikidata.org/entity/Q4649@http://www.wikidata.org/entity/Q4817@http://www.wikidata.org/entity/Q81938@http://www.wikidata.org/entity/Q132582@http://www.wikidata.org/entity/Q189233@http://www.wikidata.org/entity/Q776139	Allegory
http://www.wikidata.org/entity/Q18683689	Justice punishing	fear@putto@justice	http://www.wikidata.org/entity/Q44619@http://www.wikidata.org/entity/Q284865@http://www.wikidata.org/entity/Q5167661	Allegory
http://www.wikidata.org/entity/Q17493325	The dream	love@woman@man@wealth@divine glory@sleep@night	http://www.wikidata.org/entity/Q316@http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q200535@http://www.wikidata.org/entity/Q2465852@http://www.wikidata.org/entity/Q35831@http://www.wikidata.org/entity/Q575	Allegory
http://www.wikidata.org/entity/Q18683325	Louis XIV and the royal family	flower@woman@Sun@Cupid@child@wind@Bivalvia@Laurus nobilis@Louis XIV of France@Juno@Apollo@family@Ceres@crown prince@Marie Louise d'Orléans@Anne of Austria@sceptre@Maria Theresa of Spain@crown@flame@Isis@peafowl@Louis, Dauphin of France, Duke of Burgundy@sitting@bijou@Aurora	http://www.wikidata.org/entity/Q506@http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q525@http://www.wikidata.org/entity/Q5011@http://www.wikidata.org/entity/Q7569@http://www.wikidata.org/entity/Q8094@http://www.wikidata.org/entity/Q25368@http://www.wikidata.org/entity/Q26006@http://www.wikidata.org/entity/Q7742@http://www.wikidata.org/entity/Q125046@http://www.wikidata.org/entity/Q37340@http://www.wikidata.org/entity/Q8436@http://www.wikidata.org/entity/Q32102@http://www.wikidata.org/entity/Q207293@http://www.wikidata.org/entity/Q229076@http://www.wikidata.org/entity/Q151209@http://www.wikidata.org/entity/Q152065@http://www.wikidata.org/entity/Q152549@http://www.wikidata.org/entity/Q170984@http://www.wikidata.org/entity/Q235544@http://www.wikidata.org/entity/Q79876@http://www.wikidata.org/entity/Q201251@http://www.wikidata.org/entity/Q1127505@http://www.wikidata.org/entity/Q1144593@http://www.wikidata.org/entity/Q3575260@http://www.wikidata.org/entity/Q178831	Allegory
http://www.wikidata.org/entity/Q19483805	The Hostile Powers, the Titan Typhoeus, the Three Gorgons	human@woman@evil@Gorgon	http://www.wikidata.org/entity/Q5@http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q15292@http://www.wikidata.org/entity/Q102059	Allegory
http://www.wikidata.org/entity/Q3181999	Greece on the Ruins of Missolonghi	Greece@woman@cadaver@long hair@décolletage@ruins@belt@private@personification@turban@fatherland@kneeling@Missolonghi@black hair@cleavage@soldier	http://www.wikidata.org/entity/Q41@http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q48422@http://www.wikidata.org/entity/Q14130@http://www.wikidata.org/entity/Q116887@http://www.wikidata.org/entity/Q109607@http://www.wikidata.org/entity/Q134560@http://www.wikidata.org/entity/Q158668@http://www.wikidata.org/entity/Q207174@http://www.wikidata.org/entity/Q2460567@http://www.wikidata.org/entity/Q642555@http://www.wikidata.org/entity/Q8866546@http://www.wikidata.org/entity/Q642810@http://www.wikidata.org/entity/Q1922956@http://www.wikidata.org/entity/Q2087952@http://www.wikidata.org/entity/Q4991371	Allegory
http://www.wikidata.org/entity/Q19818251	Allegory on the Installation of the Museum in the Grande Galerie of the Louvre	Paris@woman@Louis XVI of France@art of painting@architecture@art of sculpture@museum@Louvre Museum@Charles-Claude Flahaut de la Billaderie@genius@Death of St Bruno@palette@sculpture@Charles-Claude Flahaut de la Billaderie	http://www.wikidata.org/entity/Q90@http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q7732@http://www.wikidata.org/entity/Q11629@http://www.wikidata.org/entity/Q12271@http://www.wikidata.org/entity/Q11634@http://www.wikidata.org/entity/Q33506@http://www.wikidata.org/entity/Q19675@http://www.wikidata.org/entity/Q460371@http://www.wikidata.org/entity/Q654361@http://www.wikidata.org/entity/Q3324484@http://www.wikidata.org/entity/Q425548@http://www.wikidata.org/entity/Q860861@http://www.wikidata.org/entity/Q21005841	Allegory
http://www.wikidata.org/entity/Q18818941	Love Jealous of Fidelity	dog@love@woman@river@nudity@Cupid@tree@Eros@Faithfulness@rock@jealousy	http://www.wikidata.org/entity/Q144@http://www.wikidata.org/entity/Q316@http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q4022@http://www.wikidata.org/entity/Q10791@http://www.wikidata.org/entity/Q5011@http://www.wikidata.org/entity/Q10884@http://www.wikidata.org/entity/Q121973@http://www.wikidata.org/entity/Q16963409@http://www.wikidata.org/entity/Q18809877@http://www.wikidata.org/entity/Q6545811	Allegory
http://www.wikidata.org/entity/Q22041005	Madonna with Machine Gun	war@Virgin Mary@machine gun	http://www.wikidata.org/entity/Q198@http://www.wikidata.org/entity/Q345@http://www.wikidata.org/entity/Q12800	Allegory
http://www.wikidata.org/entity/Q19392266	Venice	sea@woman@Venice@nudity@landscape@wing@lying	http://www.wikidata.org/entity/Q165@http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q641@http://www.wikidata.org/entity/Q10791@http://www.wikidata.org/entity/Q107425@http://www.wikidata.org/entity/Q161358@http://www.wikidata.org/entity/Q2268776	Allegory
http://www.wikidata.org/entity/Q64518512	Allegory of January	January	http://www.wikidata.org/entity/Q108	Allegory
http://www.wikidata.org/entity/Q17353205	Source	water@woman@buttocks@nudity@body of water@broad-leaved tree@hip@waist@rock@waterfall@spring@back@barefoot@specular reflection@sitting@chignon@intergluteal cleft@nude swimming@rural area@bathing@river source@Dimples of Venus@brown hair@steatomery@malleolus@shore@grass	http://www.wikidata.org/entity/Q283@http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q42165@http://www.wikidata.org/entity/Q10791@http://www.wikidata.org/entity/Q15324@http://www.wikidata.org/entity/Q148993@http://www.wikidata.org/entity/Q193818@http://www.wikidata.org/entity/Q236232@http://www.wikidata.org/entity/Q8063@http://www.wikidata.org/entity/Q34038@http://www.wikidata.org/entity/Q124714@http://www.wikidata.org/entity/Q133279@http://www.wikidata.org/entity/Q808132@http://www.wikidata.org/entity/Q1079524@http://www.wikidata.org/entity/Q1144593@http://www.wikidata.org/entity/Q1279269@http://www.wikidata.org/entity/Q2044369@http://www.wikidata.org/entity/Q2179394@http://www.wikidata.org/entity/Q175185@http://www.wikidata.org/entity/Q327651@http://www.wikidata.org/entity/Q7376362@http://www.wikidata.org/entity/Q15223957@http://www.wikidata.org/entity/Q2367101@http://www.wikidata.org/entity/Q3501466@http://www.wikidata.org/entity/Q6578319@http://www.wikidata.org/entity/Q468756@http://www.wikidata.org/entity/Q643352	Allegory
http://www.wikidata.org/entity/Q19820185	Sea Harbor, Fog Effect	dog@column@tower@fortification@port@Aeneas@sailing ship@portico@mist@Achates@Ascanius@light source@contre-jour@group of humans	http://www.wikidata.org/entity/Q144@http://www.wikidata.org/entity/Q4817@http://www.wikidata.org/entity/Q12518@http://www.wikidata.org/entity/Q57821@http://www.wikidata.org/entity/Q44782@http://www.wikidata.org/entity/Q82732@http://www.wikidata.org/entity/Q170483@http://www.wikidata.org/entity/Q185600@http://www.wikidata.org/entity/Q192196@http://www.wikidata.org/entity/Q555521@http://www.wikidata.org/entity/Q655566@http://www.wikidata.org/entity/Q1146001@http://www.wikidata.org/entity/Q660281@http://www.wikidata.org/entity/Q16334295	Allegory
http://www.wikidata.org/entity/Q17315738	The Origin of Painting	dog@woman@silhouette@painter@low-angle shot@Halterneck@chestnut hair@pedestal@daughter@piccolo oboe@couple@sitting@teenager@standing@headscarf@chignon@walking stick@herder@sky@column@cloud@man@tree@drawing@shadow@wind instrument@rural area@charcoal@blond hair	http://www.wikidata.org/entity/Q144@http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q898700@http://www.wikidata.org/entity/Q1028181@http://www.wikidata.org/entity/Q2141207@http://www.wikidata.org/entity/Q3037319@http://www.wikidata.org/entity/Q5094009@http://www.wikidata.org/entity/Q12014132@http://www.wikidata.org/entity/Q308194@http://www.wikidata.org/entity/Q602719@http://www.wikidata.org/entity/Q219160@http://www.wikidata.org/entity/Q1144593@http://www.wikidata.org/entity/Q1492760@http://www.wikidata.org/entity/Q1986098@http://www.wikidata.org/entity/Q2002752@http://www.wikidata.org/entity/Q1279269@http://www.wikidata.org/entity/Q1347864@http://www.wikidata.org/entity/Q12059906@http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q4817@http://www.wikidata.org/entity/Q8074@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q10884@http://www.wikidata.org/entity/Q93184@http://www.wikidata.org/entity/Q160020@http://www.wikidata.org/entity/Q173453@http://www.wikidata.org/entity/Q175185@http://www.wikidata.org/entity/Q177463@http://www.wikidata.org/entity/Q202466	Allegory
http://www.wikidata.org/entity/Q19861902	Night	Moon@woman@armpit@star@sky@night@breast@long hair@nudity@part@twilight@flight@toplessness@barefoot@Phoebe@torch@black hair@headband@drapery@gaze	http://www.wikidata.org/entity/Q405@http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q499@http://www.wikidata.org/entity/Q523@http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q575@http://www.wikidata.org/entity/Q9103@http://www.wikidata.org/entity/Q14130@http://www.wikidata.org/entity/Q10791@http://www.wikidata.org/entity/Q153126@http://www.wikidata.org/entity/Q164160@http://www.wikidata.org/entity/Q206021@http://www.wikidata.org/entity/Q83772@http://www.wikidata.org/entity/Q808132@http://www.wikidata.org/entity/Q183281@http://www.wikidata.org/entity/Q327954@http://www.wikidata.org/entity/Q1922956@http://www.wikidata.org/entity/Q934849@http://www.wikidata.org/entity/Q3039121@http://www.wikidata.org/entity/Q14467155	Allegory
http://www.wikidata.org/entity/Q19606331	Allegory of Sight and Smell	clock@book@money@gemstone@vase@sculpture@basketry@The Tiger Hunt@art collection@painting	http://www.wikidata.org/entity/Q376@http://www.wikidata.org/entity/Q571@http://www.wikidata.org/entity/Q1368@http://www.wikidata.org/entity/Q83437@http://www.wikidata.org/entity/Q191851@http://www.wikidata.org/entity/Q860861@http://www.wikidata.org/entity/Q373017@http://www.wikidata.org/entity/Q544488@http://www.wikidata.org/entity/Q7328910@http://www.wikidata.org/entity/Q3305213	Allegory
http://www.wikidata.org/entity/Q19820109	Mythological Allegory	water@woman@love@flower@bow@putto@reed	http://www.wikidata.org/entity/Q283@http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q316@http://www.wikidata.org/entity/Q506@http://www.wikidata.org/entity/Q46311@http://www.wikidata.org/entity/Q284865@http://www.wikidata.org/entity/Q2734060	Allegory
http://www.wikidata.org/entity/Q3204226	The Inspiration of the Poet	woman@sky@Virgil@Iliad@Odyssey@tree@poet@Aeneid@Calliope@Mount Parnassus@lyre@putto@laurel wreath@quill@Apollo Citharoedus	http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q1398@http://www.wikidata.org/entity/Q8275@http://www.wikidata.org/entity/Q35160@http://www.wikidata.org/entity/Q10884@http://www.wikidata.org/entity/Q49757@http://www.wikidata.org/entity/Q60220@http://www.wikidata.org/entity/Q103975@http://www.wikidata.org/entity/Q105261@http://www.wikidata.org/entity/Q201129@http://www.wikidata.org/entity/Q284865@http://www.wikidata.org/entity/Q734844@http://www.wikidata.org/entity/Q4063215@http://www.wikidata.org/entity/Q4780294	Allegory
